date,returns,dbc,hyg,ief,spy,united-states-ig-oas-all-sector,united-states-hy-oas-all-sector,united-states-cmt10y
2018-03-26,0.00093274,0.00058945,0.0064558,-0.0027301,0.02699147,0.953864351993867,2.27970869566733,2.85
2018-03-27,0.00068018,-0.0041335,-0.0009364,0.00564698,-0.0171582,0.987582831134808,2.37077465307898,2.78
2018-03-28,-4.12e-06,-0.0041506,-0.0004685,-0.0001942,-0.0029591,0.9790401011819899,2.34190637089874,2.77
2018-03-29,0.00104776,0.00887317,0.00339201,0.00203715,0.01269664,0.95997162363353,2.3430410202892302,2.74
2018-04-02,-0.0003503,-0.0136379,-0.0038593,0.00101885,-0.021821,0.96704418735409,2.37717172116415,2.73
2018-04-03,0.00021302,0.00535875,0.00282088,-0.0032053,0.01273558,0.9595690257888001,2.32615523631983,2.79
2018-04-04,0.00050987,-0.0041654,0.00222756,-0.0005839,0.01064225,0.948643808085755,2.31713252294295,2.79
2018-04-05,0.00079892,0.00475908,0.00081943,-0.0025341,0.00786096,0.934692162352372,2.24504834302561,2.83
2018-04-06,0.00055806,-0.0071471,-0.0022257,0.00438191,-0.0225379,0.956331919881498,2.3438681278378497,2.77
2018-04-09,-0.000413,0.01247417,0.00374576,0.00019431,0.00491628,0.9473720971409649,2.29282307289463,2.78
2018-04-10,0.00060297,0.01697436,0.00361538,-0.0017501,0.0157753,0.9355250691094299,2.22453955345107,2.8
2018-04-11,-0.0001292,0.00751666,0.00034918,0.00097267,-0.0052561,0.926979616503009,2.24463008100156,2.79
2018-04-12,0.00048181,-0.0040404,0.0036011,-0.0036036,0.00819352,0.9150867466519079,2.15570046839394,2.83
2018-04-13,0.00088442,0.0005782,0.00057961,0.00087775,-0.0029374,0.917488094118431,2.1535378407705803,2.82
2018-04-16,0.00034999,-0.0034742,0.00150541,-0.0004875,0.00818815,0.918094916438435,2.1299044400026,2.83
2018-04-17,0.00067077,0.00057988,0.00046275,0.00058502,0.01064156,0.918440214110274,2.10986444896184,2.82
2018-04-18,-3.12e-05,0.01838076,-0.0010415,-0.0039066,0.00073995,0.927409464813235,2.08834376137237,2.87
2018-04-19,-0.0018093,-0.003992,-0.003131,-0.0027438,-0.005563,0.934153621858835,2.14074874752056,2.92
2018-04-20,-0.0005586,-0.0017158,-0.002442,-0.0033419,-0.0085155,0.927415854647726,2.11694446862429,2.96
2018-04-23,-0.00064,-0.0005726,-0.0026814,-0.000985,-0.00015,0.939421492380746,2.15973051072186,2.98
2018-04-24,-0.0009248,-0.005168,-0.0019866,-0.0011833,-0.0135589,0.9434496504955899,2.1893046964290703,3.0
2018-04-25,-0.0015422,0.00172563,0.00011697,-0.0021731,0.00246862,0.9423534827464439,2.21794863197966,3.03
2018-04-26,0.00107138,0.00515908,0.00350263,0.00286349,0.01011444,0.947122145316873,2.20696570176206,3.0
2018-04-27,0.000815,-0.0005719,-0.0004663,0.00167479,0.00093832,0.951076293376448,2.21338390573959,2.96
2018-04-30,0.00036667,0.00456622,-0.0006999,0.0010822,-0.0077203,0.95181179785267,2.21374299117999,2.95
2018-05-01,-0.0009306,-0.005711,0.00074046,-0.0015611,0.00177529,0.962633002905161,2.220018406892,2.96999999999999
2018-05-02,-0.0007136,0.0,-0.0003513,0.00019732,-0.0067402,0.96139283640654,2.20907342017567,2.96999999999999
2018-05-03,-0.0011692,0.00628035,-0.0001171,0.00256158,-0.0022061,0.968252952996031,2.25308894205104,2.94
2018-05-04,-0.0003346,0.00680661,0.00070266,9.84e-05,0.01286337,0.978281060890712,2.22968174640879,2.95
2018-05-07,0.00016699,-0.0005655,0.00093611,-0.0004921,0.00337749,0.9724525054536121,2.20997848343621,2.95
2018-05-08,-0.0019782,0.00282406,-0.0015216,-0.0016748,0.0,0.976523723782047,2.21177572339829,2.96999999999999
2018-05-09,-0.0009045,0.00898378,0.00163858,-0.0022704,0.0096194,0.974280286886312,2.19178264268735,3.0
2018-05-10,0.0020277,0.00501813,0.00291937,0.00207315,0.0093072,0.96421147423037,2.19778924747874,2.96999999999999
2018-05-11,0.00054892,-0.0061367,-0.0003499,9.86e-05,0.0030466,0.9731478002191329,2.20183011777017,2.96999999999999
2018-05-14,-0.0004463,0.00724843,0.00023326,-0.0021718,0.00047634,0.968928360776573,2.18001013261387,3.0
2018-05-15,-0.0020816,0.00111049,-0.00491,-0.0055495,-0.0069108,0.971250747216292,2.17430408798848,3.08
2018-05-16,0.00065783,0.00553405,0.00128828,-0.002089,0.00419627,0.9610028271717481,2.1569823779205,3.09
2018-05-17,-0.0008731,0.00110314,0.00058503,-0.0005977,-0.0008452,0.9615256053867429,2.1724881808214103,3.11
2018-05-18,4.64e-05,0.00055112,-0.0010533,0.00387848,-0.002503,0.968040148250788,2.22441659911914,3.06
2018-05-21,0.00032528,0.0076839,0.00140417,0.00069455,0.0074904,0.964592168077763,2.20150536394415,3.06
2018-05-22,0.00067878,0.0010929,0.00070134,-0.0003968,-0.002784,0.9691442086220241,2.2012011292233797,3.06
2018-05-23,0.00011592,0.00544664,0.00081761,0.00455401,0.00274741,0.974005340495121,2.27451048240443,3.01
2018-05-24,0.00101136,-0.0065395,0.0005836,0.00256486,-0.0020507,0.972536044920962,2.2671520154322398,2.98
2018-05-25,0.00039462,-0.0148722,-0.0016349,0.00393314,-0.0023855,0.977954057449418,2.3087995537156103,2.93
2018-05-29,-1.13e-05,-0.0094787,-0.0042165,0.01073705,-0.0115677,1.01184197405394,2.50733150101883,2.77
2018-05-30,-0.0001721,0.01280285,0.003047,-0.004281,0.01325648,1.0064483090462601,2.33976060475637,2.84
2018-05-31,-0.0001509,-0.0027693,-0.0009365,-0.0004876,-0.0061448,0.997299207788449,2.3287774304630697,2.83
2018-06-01,-0.0007312,-0.0066778,0.00228409,-0.0036923,0.00976979,0.992818874288951,2.2745579006758603,2.89
2018-06-04,0.00087091,-0.0117946,0.00211069,-0.0035381,0.00474021,0.987890636777277,2.24052899229474,2.94
2018-06-05,0.00055962,0.00169348,0.00117069,0.00255654,0.00072727,0.987917803786487,2.26190568794991,2.92
2018-06-06,-0.000496,0.00337838,0.00245399,-0.0040344,0.00832584,0.994999236851716,2.2145268899993202,2.96999999999999
2018-06-07,0.00030004,0.00392707,0.00035008,0.00423083,-0.0001082,0.999070928803348,2.25198375176802,2.93
2018-06-08,6.28e-05,-0.0005601,-0.0005835,-0.0013755,0.00295198,0.9949170726801231,2.22563089340423,2.93
2018-06-11,0.00029037,-0.0005604,0.00186611,-0.0009837,0.00132914,0.9998203941087119,2.20414061220147,2.96
2018-06-12,-0.0001713,-0.0005607,0.00081533,-0.0005907,0.00129153,0.996757864261575,2.18436136041829,2.96
2018-06-13,-0.0003241,0.00391828,0.00034922,-0.0011824,-0.003196,0.988711227544007,2.15201886956877,2.98
2018-06-14,0.00044951,-0.0112361,0.00290546,0.00314992,0.00251455,0.99027472225421,2.16822688275164,2.94
2018-06-15,-0.0005609,-0.0245937,-0.0005804,0.00078593,-0.0012622,0.997999951652616,2.18019681675949,2.93
2018-06-18,-0.0009418,0.00864808,-0.0001161,0.00049089,-0.0020589,1.01001187469392,2.1879895474738897,2.92
2018-06-19,-0.0014406,-0.0103867,-0.0013945,0.00259772,-0.0038402,1.02258584646335,2.22410563097595,2.89
2018-06-20,0.00086597,-0.0011608,0.00104609,-0.0031868,0.00170454,1.03105470000584,2.15180764829744,2.93
2018-06-21,0.00056448,-0.007578,-0.0020933,0.00264823,-0.0062885,1.0563213211273699,2.21913206976683,2.9
2018-06-22,0.0013181,0.01969936,0.00011641,0.00019589,0.00182156,1.05481313869644,2.20143056494959,2.9
2018-06-25,-0.0006688,-0.0115408,-0.0023307,0.00137013,-0.0137064,1.07234007146332,2.2541310204075002,2.87
2018-06-26,-0.0004642,0.00981816,-0.0001167,0.00048888,0.00221157,1.07038724865565,2.26330511990587,2.88
2018-06-27,-0.0003797,0.00515908,-0.0021026,0.00380507,-0.0083187,1.06695582483097,2.31369002305943,2.83
2018-06-28,-0.0015799,-0.0005719,-0.0028103,-0.0009743,0.00570119,1.0717731762898601,2.3545594770318603,2.84
2018-06-29,0.00055207,0.01137669,-0.002348,-0.0007801,0.00143866,1.06097443231419,2.3174431806037,2.85
2018-07-02,-0.0006422,-0.0211497,0.00096225,-0.0006847,0.00213573,1.05634150180188,2.35734541964182,2.87
2018-07-03,0.0006902,-0.0011561,0.00011795,0.00253956,-0.0035375,1.05469646049021,2.3641435146794603,2.83
2018-07-05,0.00047999,0.00576703,0.00376693,9.75e-05,0.0081249,1.0437834492790201,2.3425574050158597,2.84
2018-07-06,0.00069142,0.0045898,0.00258156,0.00087749,0.00842256,1.04579411785624,2.35608441314579,2.82
2018-07-09,0.00147959,0.00513846,0.00152234,-0.0025371,0.00896413,1.03099107013167,2.28961188438474,2.86
2018-07-10,0.00049529,-0.0022805,0.00011701,-0.0007819,0.00359196,1.02929992242965,2.28941802352213,2.87
2018-07-11,-0.0006211,-0.0354379,-0.0015222,0.00205128,-0.0073413,1.0354504503142201,2.30982650353058,2.85
2018-07-12,0.00063742,0.00530818,0.00315882,-0.0003904,0.0090251,1.02436775813857,2.2856476320049,2.85
2018-07-13,0.000934,0.00176315,0.0,0.00165813,0.00078718,1.02285158850389,2.29453050472032,2.83
2018-07-16,0.00017152,-0.0213658,-0.0007011,-0.0016581,-0.0008946,1.02245759543304,2.27525973099085,2.85
2018-07-17,5.16e-05,0.00119904,0.00035061,-0.0005859,0.00403709,1.02244034492627,2.2755141207513,2.86
2018-07-18,0.00013081,0.00894727,0.00046729,-0.0007817,0.0021014,1.01691347827421,2.26869158621824,2.88
2018-07-19,0.00027705,-0.0011884,-0.0004673,0.00273331,-0.0037786,1.01712283980779,2.29989142879735,2.84
2018-07-20,1.69e-06,0.00710903,0.00046729,-0.0035156,-0.0011435,1.0147267258769501,2.26128571152876,2.89
2018-07-23,-6.38e-05,0.00353565,-0.0003504,-0.0049034,0.00185754,1.01826219833892,2.23601381064779,2.96
2018-07-24,0.00059577,0.00528015,0.00210084,0.00068793,0.0050195,1.0008800875100698,2.22627775909715,2.95
2018-07-25,0.00036782,0.01336841,0.00186372,-0.0006879,0.00848631,0.9934450215421791,2.2081295492524298,2.94
2018-07-26,0.00083403,0.0,0.00011637,-0.001082,-0.0023619,0.982097121439834,2.20014108444605,2.98
2018-07-27,0.00124442,-0.0040498,-0.0003491,0.00157341,-0.0067994,0.968445563688226,2.21029834958314,2.96
2018-07-30,0.00016262,0.00578036,0.00034914,-0.0012782,-0.0052372,0.964411642896122,2.205568906268,2.98
2018-07-31,0.00046225,-0.0057804,0.00209229,0.00137646,0.00491734,0.950512160277324,2.18246588069948,2.96
2018-08-01,-0.000911,-0.0145988,0.0009006,-0.0023599,-0.001672,0.941470126253088,2.1507659868495197,3.0
2018-08-02,-0.0009812,0.00586512,0.00058238,0.00118343,0.00543277,0.9422496546443849,2.1790279017211,2.98
2018-08-03,0.00091061,0.00350263,0.00081476,0.00255931,0.0042757,0.940431342133119,2.2218559101779,2.95
2018-08-06,0.0002008,0.00174673,0.00185982,0.00049142,0.00366043,0.9367950421720199,2.20474836370757,2.94
2018-08-07,-0.0008322,0.00753408,0.00046441,-0.0020656,0.00329698,0.941598628833082,2.15527234393558,2.98
2018-08-08,-0.0008299,-0.0121988,-0.0005806,0.00088578,-0.0004203,0.957383578609553,2.18709190808519,2.96
2018-08-09,-0.0007078,-0.0040996,-0.0006971,0.00275076,-0.0013672,0.9687326269618769,2.22021819044879,2.93
2018-08-10,-0.0015909,0.0,-0.0017449,0.0043074,-0.0067227,0.9857043059188371,2.28066169591725,2.87
2018-08-13,-0.0039185,-0.0052957,-0.0006988,-0.0002931,-0.0037505,0.993615241592747,2.27406604178715,2.88
2018-08-14,0.00019053,0.00176835,0.00174612,-0.0009776,0.00636045,0.976035791173671,2.2362702152455403,2.89
2018-08-15,-0.0001557,-0.0220313,-0.0017461,0.00244224,-0.0074954,0.9898268167037589,2.31761506296246,2.86
2018-08-16,0.00124529,0.00779614,0.00128078,-0.0002928,0.00805886,0.973719933543104,2.25938446765559,2.87
2018-08-17,0.00022692,0.00417288,0.00116293,0.00039032,0.0035142,0.969917227735812,2.26458422761406,2.87
2018-08-20,0.00036263,0.00178306,0.00046479,0.00311709,0.00213761,0.9704384231409161,2.28969469985083,2.82
2018-08-21,0.00022009,0.00177989,0.00150908,-0.0013625,0.00234262,0.973909244970571,2.2555321129601,2.85
2018-08-22,0.00022749,0.01412619,0.00034793,0.0018487,-0.0005939,0.9802241467721611,2.25896303616004,2.82
2018-08-23,0.00034296,-0.0017549,-0.000116,-9.72e-05,-0.0013288,0.9856553294939521,2.25198185654983,2.82
2018-08-24,9.91e-05,0.00758242,0.00173802,0.00029162,0.00600037,0.980358021505063,2.24677222646123,2.82
2018-08-27,0.00027176,0.00348028,0.00034724,-0.0022379,0.00786437,0.973199651293379,2.2126139315721303,2.85
2018-08-28,-8.55e-05,-0.0040615,-0.000463,-0.0022429,0.00048301,0.975887027896878,2.19715541874856,2.88
2018-08-29,-4.8e-05,0.01098594,-0.0005791,-0.0002929,0.00536637,0.97505715275721,2.19911563910734,2.89
2018-08-30,-0.0010367,-0.0017266,-0.0008113,0.00185375,-0.0040565,0.990632850498578,2.24726333487153,2.86
2018-08-31,-0.0006453,0.00115141,0.00127455,0.00019493,3.44e-05,0.9931561258046661,2.23974830560512,2.86
2018-09-04,-0.0013394,-0.0057704,-0.002061,-0.0022837,-0.0017238,1.00130901461609,2.22984483191214,2.9
2018-09-05,-0.0001676,-0.0040592,-0.0010494,-9.79e-05,-0.002695,1.00449488855755,2.24804317653023,2.9
2018-09-06,0.00127723,-0.0058275,0.00081628,0.00205349,-0.0030146,1.00181076410668,2.2782635203296,2.88
2018-09-07,-2.11e-06,0.00233509,-0.0010496,-0.0045036,-0.0019453,1.0006307613049301,2.22530829250539,2.94
2018-09-10,0.00062911,0.00349244,0.0019817,0.00058858,0.00173702,0.994404763074778,2.23130394663503,2.94
2018-09-11,-0.0003198,0.00982951,0.00023288,-0.0036351,0.00329204,0.981876842177322,2.18263578560139,2.98
2018-09-12,0.00119877,0.00688076,0.00232585,0.00118041,0.00024214,0.979783625772146,2.18831631481776,2.96999999999999
2018-09-13,0.0015268,-0.0109165,0.0018568,-9.83e-05,0.00589708,0.969721858045836,2.15989371936236,2.96999999999999
2018-09-14,0.00115224,-0.006375,0.00092711,-0.0018698,0.00017191,0.967611446652266,2.14236167549274,2.99
2018-09-17,0.00056033,-0.0011635,-0.0006952,0.00019699,-0.0053083,0.969597200684677,2.16611202214316,2.99
2018-09-18,-0.000368,0.00927005,-0.0001159,-0.0041449,0.00541147,0.967117442760286,2.10692377286911,3.05
2018-09-19,0.00028206,0.00632368,-0.0018566,-0.0017321,0.00106505,0.9667647930907479,2.13805129283686,3.08
2018-09-20,0.00178949,0.0,0.00139276,0.00014858,0.00807118,0.9407497568981771,2.1213462124885,3.07
2018-09-21,0.00121455,0.00228964,0.00023194,0.00039612,-0.000901,0.945990788906307,2.13761292333834,3.07
2018-09-24,0.0003631,0.01475623,-0.0004639,-0.0010897,-0.0033276,0.951169081230002,2.1285030789660397,3.08
2018-09-25,9.44e-05,0.00225099,-0.0008124,-0.0009917,-0.0009282,0.945529961278217,2.1221223521064,3.1
2018-09-26,0.00132128,-0.004507,0.00104439,0.00326879,-0.0029967,0.939351185135654,2.15281851569587,3.06
2018-09-27,0.00115415,0.00450705,0.001854,0.0,0.00279036,0.9349157607686991,2.1308234021887,3.06
2018-09-28,0.00033952,0.0100672,0.00069436,0.00049434,0.0001032,0.937497370384353,2.12764834222139,3.05
2018-10-01,-7.28e-05,0.01874366,0.0028881,-0.0025293,0.00346811,0.932151035424474,2.08505463034358,3.09
2018-10-02,0.00052226,0.00327154,-0.0008115,0.00257834,-0.0005829,0.932801943688476,2.10114981373503,3.05
2018-10-03,-0.0005455,0.00921166,-0.0026708,-0.0074557,0.00054862,0.931630330097657,2.03622076647519,3.15
2018-10-04,-0.0021782,-0.0108461,-0.0037279,-0.0025977,-0.0078464,0.942538032723145,2.13466692594692,3.19
2018-10-05,-0.0012295,-0.0021834,-0.004445,-0.0024038,-0.0056127,0.954581732228669,2.13607566621795,3.23
2018-10-09,-0.0002148,0.00709804,0.00152627,0.00190276,-0.0014603,0.9488958752953061,2.22243037695829,3.21
2018-10-10,-0.0018989,-0.0197809,-0.007182,0.00050013,-0.0321753,0.9723864649661721,2.3452709902729,3.22
2018-10-11,4.89e-05,-0.0150967,0.00082679,0.00409162,-0.0222728,0.9706487793904419,2.29325880857012,3.14
2018-10-12,0.00126261,0.00785638,0.00529881,-0.0011958,0.01379282,0.972854641157964,2.24131606124529,3.15
2018-10-15,0.00033194,0.00223339,-0.0007049,0.00059809,-0.0056328,0.975962970327386,2.26574662142248,3.16
2018-10-16,0.00099079,0.00445187,0.00340236,-9.97e-05,0.02163026,0.965383873484725,2.2039961279366302,3.16
2018-10-17,0.00034698,-0.0089237,-0.0019931,-0.0028944,0.0001783,0.963065480825604,2.2003651990930297,3.19
2018-10-18,-0.0009585,-0.0112677,-0.0042338,0.00179748,-0.0145464,0.9661340494036069,2.27910028163813,3.17
2018-10-19,-0.0002451,0.00564973,0.0005891,-0.001198,-0.0005428,0.988368884901262,2.24774758298338,3.2
2018-10-22,0.00021453,0.00112613,0.00047103,0.00019976,-0.0044988,0.9830512718225739,2.2760047517838,3.2
2018-10-23,-0.0011779,-0.0221915,-0.0009423,0.00259326,-0.0051037,0.994113080759019,2.3668500190900703,3.17
2018-10-24,-0.000482,-0.0069284,-0.0049616,0.00536461,-0.0307671,1.0047806956210301,2.42479908425156,3.1
2018-10-25,-0.0006332,0.00404742,0.00201124,-0.0023807,0.01778157,1.01107573340328,2.3970594935857803,3.14
2018-10-26,-0.0004666,0.00747345,-0.0045013,0.00445921,-0.0177439,1.02427788281683,2.50897436899433,3.08
2018-10-29,-0.0002876,-0.0103628,-0.0009502,-9.89e-05,-0.0055557,1.02878183712595,2.48082852572852,3.08
2018-10-30,-0.0013314,-0.0052219,0.00237389,-0.0021778,0.01470974,1.03700089888893,2.48434063590059,3.12
2018-10-31,-8.76e-07,-0.0134702,0.0,-0.0024805,0.01062417,1.03707066858619,2.41873713926833,3.15
2018-11-01,0.0010345,-0.0071006,0.00456624,0.00085769,0.01058561,1.03892262293572,2.43884740971796,3.14
2018-11-02,0.00029169,-0.0023781,-0.0005932,-0.005586,-0.0059406,1.03233625547961,2.32246359804974,3.22
2018-11-05,0.00094973,-0.0005954,0.00083032,0.0006,0.00550177,1.02996364481109,2.3668320363970197,3.2
2018-11-06,0.00050597,-0.0041779,0.00260509,-0.0011003,0.00630802,1.02037645802788,2.32920257345495,3.22
2018-11-07,0.00126601,-0.0023952,0.00577798,0.0,0.02118289,1.00537604467089,2.26260688520561,3.22
2018-11-08,3.88e-05,-0.0060132,-0.0024722,-0.0014021,-0.0018165,1.01373395510395,2.29158037892404,3.24
2018-11-09,-0.0006197,-0.0109158,-0.0056738,0.00390098,-0.0098163,1.01850614090833,2.4048779811474,3.19
2018-11-13,-0.0015957,-0.0278915,-0.0016712,0.00079594,-0.0018728,1.05596746768948,2.54694586657137,3.14
2018-11-14,-0.001451,0.00876101,-0.0019134,0.00208634,-0.0068602,1.07887042253718,2.58735911875596,3.12
2018-11-15,-0.0017711,-0.0018709,-0.0002394,0.00069448,0.01038263,1.10267332124104,2.64114309493521,3.11
2018-11-16,-0.0009232,0.0062228,-0.0029978,0.00306977,0.00259717,1.1194901522590701,2.7279662752561,3.08
2018-11-19,-0.0010024,0.0,-0.0031273,0.00148199,-0.0170592,1.1488616040711102,2.7355728845190996,3.06
2018-11-20,-0.00294,-0.0308686,-0.0031371,-0.0001975,-0.0186795,1.1691540379012,2.77960642031105,3.06
2018-11-21,0.00061443,0.00828294,0.00506269,-0.0001975,0.00340175,1.1542469185736999,2.69271582660644,3.06
2018-11-23,-0.000146,-0.0296223,-0.0055462,0.00059242,-0.0067011,1.1589116845026,2.77295645528755,3.05
2018-11-26,-0.000487,0.00456473,0.00470419,-0.00079,0.01601542,1.15616063245109,2.7334126415847697,3.07
2018-11-27,-0.0014902,-0.0039113,-0.0004815,0.00098736,0.00335884,1.18296424938985,2.7794480342623302,3.06
2018-11-28,0.00073985,-0.0032712,0.00827293,-9.87e-05,0.02276425,1.2110304969806,2.70606149981575,3.06
2018-11-29,0.00122425,0.0065317,0.00023878,0.00256284,-0.0021875,1.22384854188783,2.72982421079054,3.03
2018-11-30,0.00023458,-0.0045677,-0.0020314,0.00196696,0.00607683,1.2347394741403,2.7608344805503497,3.01
2018-12-03,0.00308525,0.02263272,0.00688101,0.00218401,0.01315453,1.21205839249037,2.64037684369739,2.98
2018-12-04,0.00034086,0.00063918,-0.0062246,0.00460672,-0.032939,1.24511858532742,2.7933090891417205,2.91
2018-12-06,-0.0029884,-0.0083414,-0.0034883,0.00253931,-0.0015183,1.27604063427594,2.89018974177102,2.87
2018-12-07,-0.000167,0.0115312,-0.0019298,0.00292199,-0.0235102,1.3313037192338601,2.87258732174144,2.85
2018-12-10,-0.0014263,-0.0160517,0.00072411,0.00058337,0.00189523,1.35067448632495,2.92636015551641,2.85
2018-12-11,-0.0001332,0.00580834,0.00180799,-0.0025304,0.00022719,1.32778134960658,2.84444842760854,2.89
2018-12-12,-9.01e-05,-0.0032227,0.00324617,-0.0027322,0.00502276,1.3057442882590602,2.78529291883675,2.91
2018-12-13,0.00023148,0.01282891,0.0023978,0.00058611,-0.0003391,1.2924992290894,2.8136197570755597,2.91
2018-12-14,-0.0002841,-0.0154146,-0.0041999,0.00156128,-0.0186374,1.2944790293855102,2.88032733531345,2.89
2018-12-17,-0.0012401,-0.0117189,-0.0065147,0.00292085,-0.0198134,1.3064906388482,2.96775168346203,2.86
2018-12-18,-0.0017495,-0.0211788,-0.0017931,0.00245489,-0.0010971,1.32425229184047,3.06086030002879,2.82
2018-12-19,-0.0006997,0.00400535,-0.0090565,0.00349244,-0.015089,1.3320934218303901,3.17443467643058,2.77
2018-12-20,-0.0036964,-0.0093709,-0.0087671,-0.0012598,-0.0164119,1.3410764503522699,3.31484172569846,2.79
2018-12-21,-0.0017887,-0.0087809,-0.0049733,0.0008723,-0.0205616,1.35900925762041,3.35891972028417,2.79
2018-12-24,-0.0007953,-0.0108972,-0.0075066,0.00251572,-0.0267783,1.38709953607677,3.4650129647546204,2.74
2018-12-26,-0.000616,0.02199401,0.01668781,-0.0047465,0.04928992,1.39504597399072,3.37529971059637,2.81
2018-12-27,0.0003193,-0.0095629,-0.0006177,0.00252134,0.00764799,1.4160049757328599,3.4167960969395197,2.77
2018-12-28,0.00035826,-0.0082702,0.00148185,0.00540907,-0.0012908,1.41496525549188,3.3814902511481804,2.71999999999999
2018-12-31,0.00096808,0.00276434,0.0007401,0.00374982,0.00872069,1.4150258193002099,3.38028161195248,2.69
2019-01-02,0.0010504,0.00275672,-0.0013573,0.0021091,0.00103979,1.42395309447236,3.43298118741707,2.66
2019-01-03,0.00100162,0.00822486,0.00049377,0.00791724,-0.0241521,1.46736670136474,3.52321759102182,2.56
2019-01-04,0.00647691,0.01355953,0.01664461,-0.0081088,0.032947,1.4323628605944898,3.0910628847594803,2.67
2019-01-07,0.00555631,0.00738011,0.00966308,-0.0027816,0.0078537,1.4242739757265,3.0329832393170197,2.7
2019-01-08,0.00282444,0.0099768,0.00647019,-0.0025005,0.00935153,1.39840202358975,2.93977408164177,2.73
2019-01-09,0.00185977,0.01965987,0.0011936,0.00057759,0.00466256,1.36743947242183,2.9115192001209196,2.74
2019-01-10,-0.0007098,-0.0025991,0.00392881,-0.0004813,0.00352133,1.37179727542845,2.91726469118497,2.74
2019-01-11,0.00061589,-0.0032584,-0.0032133,0.00298034,0.0003862,1.36905154995601,2.9436488977175,2.71
2019-01-14,-0.0012263,-0.0085218,-0.0032237,-0.0005761,-0.0061195,1.37427498994085,2.9752531086728697,2.71
2019-01-15,0.00116612,0.00786889,0.00334289,-0.000961,0.01139558,1.3653483289048298,2.92169697952577,2.71999999999999
2019-01-16,0.00238035,0.00521174,0.00154826,-0.000577,0.0024169,1.3416495603988199,2.86009347835176,2.73
2019-01-17,0.00044117,0.00064956,0.00273338,-0.0018295,0.00755815,1.31420124888832,2.84165729101481,2.75
2019-01-18,0.00208855,0.01033601,0.00284428,-0.0031855,0.01322221,1.270702271603,2.7594173145950704,2.79
2019-01-22,0.00012081,-0.0070945,-0.0066493,0.00347457,-0.0136026,1.27283868565816,2.91004616668364,2.74
2019-01-23,0.00065064,-0.0012953,0.00202321,-0.0004819,0.00209018,1.2499649083214799,2.86239984261987,2.76
